"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x836653724743385088","x1268038346250559489",2020-06-03 04:34:35,"ProsccoSocialst","@StephenMolldrem But maybe the master's tools will dismantle the master's house?","Twitter Web App",63,"x1268018781370019840","x26542532","StephenMolldrem",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x26542532","StephenMolldrem","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1268038346250559489","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1267985168343670785",2020-06-03 01:03:16,"ProsccoSocialst","@NYCMayor Resign now","Twitter Web App",10,"x1267977976991399938","x19834403","NYCMayor",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x19834403","NYCMayor","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1267985168343670785","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1267876895825309697",2020-06-02 17:53:02,"ProsccoSocialst",".@pharoahmensch in the @rosaluxnyc blog: can ""this coalition can build in the aftermath of these protests the type of political demands that are rooted in so much of the hurt: guaranteed jobs, a Green New Deal and healthcare for all."" https://t.co/RwQuXbJdks","Twitter Web App",258,,,,FALSE,FALSE,2,3,,,,,"rosaluxnycblog.org/the-current-up…","https://t.co/RwQuXbJdks","https://rosaluxnycblog.org/the-current-uprising/",,,,,,,,,"x16700101 x789462536","pharoahmensch rosaluxnyc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1267876895825309697","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1267629225009393665",2020-06-02 01:28:53,"ProsccoSocialst","Today was the day Donald trump finally became president","Twitter Web App",71,,,,FALSE,TRUE,0,277,,,,,,,,,,,,,,,,"x35206553","meganamram","en",,,,,,,,,,,,,,,,"x1267589422481956864","Today was the day Donald trump finally became president",2020-06-01 22:50:43,"Twitter for Android",4716,277,"x35206553","meganamram","Megan Amram",1155403,4161,12914,"Los Angeles, CA","it's this weird, sexual, anti-comedy comedy that's 'in' right now. - my mom",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1267629225009393665","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1267477387417092096",2020-06-01 15:25:32,"ProsccoSocialst","acab","Twitter Web App",24,,,,FALSE,TRUE,0,6689,,,,,,,,,,,,,,,,"x838207103852396544","NYT_first_said","pt",,,,,,,,,,,,,,,,"x1267466507300241408","acab",2020-06-01 14:42:18,"nyt-newwords",45876,6689,"x838207103852396544","NYT_first_said","New New York Times",107019,12,15019,"","Tweets words when they appear in the New York Times for the first time. 🗞️ 

Questions / Concerns: @maxbittker",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1267477387417092096","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1267309594818351105",2020-06-01 04:18:47,"ProsccoSocialst","PSA For ANYONE who might be interested in how to pull down an obelisk* safely from an Egyptologist who never ever in a million years thought this advice might come in handy 

*might be masquerading as a racist monument I dunno","Twitter Web App",140,,,,FALSE,TRUE,0,25472,,,,,,,,,,,,,,,,"x330105456","indyfromspace","en",,,,,,,,,,,,,,,,"x1267271817439346689","PSA For ANYONE who might be interested in how to pull down an obelisk* safely from an Egyptologist who never ever in a million years thought this advice might come in handy 

*might be masquerading as a racist monument I dunno",2020-06-01 01:48:40,"Twitter Web App",85739,25472,"x330105456","indyfromspace","Sarah Parcak",63596,1740,37936,"400 miles up, lookin' down","ARCHAEOLOGY FROM SPACE (Henry Holt) @Global_Xplorer, Professor, Egyptologist, mom, 2020 Guggenheim Fellow, speaking requests @tuesdayagency she/her",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1267309594818351105","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266951777129242624",2020-05-31 04:36:57,"ProsccoSocialst","@StephenMolldrem @KatrinaNation He gets a lot of credit for universal Pre-K and for not being Bloomberg, but otherwise he's been disappointing","Twitter Web App",110,"x1266943377850818560","x26542532","StephenMolldrem",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x26542532 x59159771","StephenMolldrem KatrinaNation","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266951777129242624","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266855063131172864",2020-05-30 22:12:38,"ProsccoSocialst","@__acadame Thank you for flying with us","Twitter Web App",28,"x1266805894806822912","x27543616","__acadame",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x27543616","__acadame","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266855063131172864","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266854346991566848",2020-05-30 22:09:47,"ProsccoSocialst","Fuck white supremacy. Fuck white supremacists.","Twitter Web App",59,,,,FALSE,TRUE,0,85639,,,,,,,,,,,,,,,,"x28406270","kumailn","en",,,,,,,,,,,,,,,,"x1266434036395737089","Fuck white supremacy. Fuck white supremacists.",2020-05-29 18:19:38,"Twitter Web App",564909,85639,"x28406270","kumailn","Kumail Nanjiani",3110670,3191,1189,"Los Angeles","",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266854346991566848","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266795691457892358",2020-05-30 18:16:43,"ProsccoSocialst","Last night’s #ATLRebellion was not started by Black people, any more than #AhmaudArbery or #GeorgeFloyd instigated their own executions.
Yesterday began with 72 seconds of peaceful silence for the 72 days it took to arrest those who lynched Ahmaud. https://t.co/qMoOjj6EcT","Twitter Web App",140,,,,FALSE,TRUE,0,63,,,"ATLRebellion AhmaudArbery GeorgeFloyd",,,,,,,,,,,,,"x1947647600","khalidCares","en",,,,,,,,,,,,,,,,"x1266716289332056065","Last night’s #ATLRebellion was not started by Black people, any more than #AhmaudArbery or #GeorgeFloyd instigated their own executions.
Yesterday began with 72 seconds of peaceful silence for the 72 days it took to arrest those who lynched Ahmaud. https://t.co/qMoOjj6EcT",2020-05-30 13:01:12,"Twitter for iPhone",228,63,"x1947647600","khalidCares","Councilman khalid",5751,420,3546,"South Fulton, GA","#ElectedActivist #DemocraticSocialist Councilman in America's Blackest City: #SouthFulton, Georgia. FB/IG @khalidCaresUSA Text FULTON to 33777 for Updates",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266795691457892358","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266795325681008641",2020-05-30 18:15:16,"ProsccoSocialst","legitimately stunned that CNN didn’t cut Cornel West’s mic. Maybe someone in the control room was just as enraptured as I am https://t.co/XN6zmJTF6L","Twitter Web App",140,,,,FALSE,TRUE,0,79943,,,,,,,,,,,,,,,,"x58066144","erikstrobl","en",,,,,,,,,,,,,,,,"x1266552025740906496","legitimately stunned that CNN didn’t cut Cornel West’s mic. Maybe someone in the control room was just as enraptured as I am https://t.co/XN6zmJTF6L",2020-05-30 02:08:28,"Twitter for iPhone",218837,79943,"x58066144","erikstrobl","Erik Strobl 🌹 🦝",2239,1445,25534,"Harrisburg, PA","a terror since the public school era",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266795325681008641","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266446444875124744",2020-05-29 19:08:56,"ProsccoSocialst","@pattonoswalt WHO?!?!","Twitter Web App",7,"x1266444648957894657","x139162440","pattonoswalt",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x139162440","pattonoswalt","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266446444875124744","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266445380591529990",2020-05-29 19:04:42,"ProsccoSocialst","@SikhProf George W. Bush (but Donnie is catching up quick)","Twitter Web App",48,"x1266417908168695808","x115050842","SikhProf",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x115050842","SikhProf","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266445380591529990","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266405295011618818",2020-05-29 16:25:25,"ProsccoSocialst","Today was the day Donald trump finally became president","Twitter Web App",71,,,,FALSE,TRUE,0,168,,,,,,,,,,,,,,,,"x35206553","meganamram","en",,,,,,,,,,,,,,,,"x1266404743624093697","Today was the day Donald trump finally became president",2020-05-29 16:23:14,"Twitter for Android",3466,168,"x35206553","meganamram","Megan Amram",1155403,4161,12914,"Los Angeles, CA","it's this weird, sexual, anti-comedy comedy that's 'in' right now. - my mom",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266405295011618818","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266047620432216065",2020-05-28 16:44:09,"ProsccoSocialst","@ramsincanon yes!","Twitter Web App",4,"x1265899704346435584","x17347839","ramsincanon",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x17347839","ramsincanon","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266047620432216065","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1266017980124745729",2020-05-28 14:46:22,"ProsccoSocialst","@akbarjenkins I had to look up what a CX5 was. What does that make me?","Twitter Web App",56,"x1265789966233341952","x21364868","akbarjenkins",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1266017980124745729","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1265783265903992832",2020-05-27 23:13:42,"ProsccoSocialst","@DeKalbNewsNow They're just lying to prevent real action, and their lie isn't even good. 2050 is decades too late","Twitter Web App",98,"x1265781848740896770","x84135492","DeKalbNewsNow",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x84135492","DeKalbNewsNow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1265783265903992832","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1265780299503489027",2020-05-27 23:01:55,"ProsccoSocialst","@JoelBordeaux Gun/Ecology","Twitter Web App",11,"x1265641364810862597","x1937821628","JoelBordeaux",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1937821628","JoelBordeaux","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1265780299503489027","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1265780233153712128",2020-05-27 23:01:39,"ProsccoSocialst","@JoelBordeaux The Elementary Farms of Religious Life","Twitter Web App",38,"x1265641364810862597","x1937821628","JoelBordeaux",FALSE,FALSE,6,0,,,,,,,,,,,,,,,,"x1937821628","JoelBordeaux","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1265780233153712128","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1265778651213291525",2020-05-27 22:55:22,"ProsccoSocialst","@akbarjenkins Ugh","Twitter Web App",3,"x1265758135651897349","x21364868","akbarjenkins",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1265778651213291525","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1265434815609913345",2020-05-27 00:09:05,"ProsccoSocialst","@akbarjenkins Biden 2020 campaign slogan?","Twitter Web App",27,"x1265390378204741639","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1265434815609913345","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1265434209247780872",2020-05-27 00:06:40,"ProsccoSocialst","@PatBlanchfield R is powerful and free but has a very steep learning curve","Twitter Web App",58,"x1265391247490859008","x1375583112","PatBlanchfield",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1375583112","PatBlanchfield","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1265434209247780872","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1265378016789704708",2020-05-26 20:23:23,"ProsccoSocialst","Is it just me, or is the letter ""R"" used way too often in statistics?","Twitter Web App",69,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1265378016789704708","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
